name,state,region,lat,lon,campuses,id_long,id,locale,ug_enrollment,main_campus,hbcu,women_only,religious_affiliation,admission_rate,class,social_sciences,humanities,physical_sciences,ethnic_gender_studies,comp_sci,avg_faculty_salary,completion_rate,pell_grant,first_gen_completion_4
Chamberlain University-New Jersey,NJ,New England,40.465934,-74.438877,15,638517,6385,Large City / Suburb,NULL,0,0,0,NA,0.4545,-2,0,0,0,0,0,6994,NULL,0.4051,0.44371808
Menlo College,CA,Far West,37.453475,-122.190797,1,123600,1236,Large City / Suburb,NULL,1,0,0,NA,0.4548,29,0,0,0,0,0,11150,0.5878,0.3477,0.484848485
LeTourneau University,TX,Southwest,32.46632,-94.726394,1,358400,3584,Small City / Suburb,NULL,1,0,0,1,0.4553,19,0.0365,0,0.0023,0,0.0251,6611,0.6063,0.2712,0.31202046
Texas State University,TX,Southwest,29.888885,-97.943029,1,361500,3615,Small City / Suburb,NULL,1,0,0,NA,0.4554,16,0.055,0.0192,0.0049,0,0.0369,8000,0.5547,0.3665,0.494789496
Barclay College,KS,Midwest,37.62012,-99.105351,1,191700,1917,Rural,NULL,1,0,0,1,0.4578,24,0,0.1905,0,0,0,4690,0.425,0.5677,NA
Johnson C Smith University,NC,Southeast,35.243033,-80.857251,1,293600,2936,Large City / Suburb,NULL,1,1,0,NA,0.4583,21,0.1214,0,0.0049,0,0.0437,6405,0.3577,0.7496,0.287257019
William Jewell College,MO,Midwest,39.247844,-94.413126,1,252400,2524,Large City / Suburb,NULL,1,0,0,NA,0.4597,22,0.0632,0,0.0372,0,0.0074,6752,0.6459,0.2457,0.593406593
Fordham University,NY,New England,40.859354,-73.882705,1,272200,2722,Large City / Suburb,NULL,1,0,0,1,0.4602,16,0.19,0.0054,0.01,0.0095,0.034,13782,0.8332,0.1911,0.70855615
St Lawrence University,NY,New England,44.589879,-75.161343,1,282900,2829,Town,NULL,1,0,0,NA,0.4607,21,0.377,0.0215,0.0527,0,0.0098,9504,0.8175,0.2001,0.760233918
Farmingdale State College,NY,New England,40.754224,-73.42832,1,285800,2858,Large City / Suburb,NULL,1,0,0,NA,0.4607,22,0.0067,0.0842,0,0,0.0741,8333,0.4966,0.3344,0.388091822
Brevard College,NC,Southeast,35.236763,-82.729494,1,291200,2912,Town,NULL,1,0,0,1,0.4609,22,0,0,0,0,0,5039,0.3349,0.4087,0.3
FIDM-Fashion Institute of Design & Merchandising-San Francisco,CA,Far West,37.786353,-122.406651,4,1111202,11112,Large City / Suburb,NULL,0,0,0,NA,0.4615,30,0,0,0,0,0,2346,0.6463,0.3118,0.675324675
Marist College,NY,New England,41.720937,-73.935484,1,276500,2765,Large City / Suburb,NULL,1,0,0,NA,0.4623,18,0.027,0,0.0038,0.0023,0.078,9574,0.8279,0.1635,0.712746858
Orleans Niagara BOCES-Practical Nursing Program,NY,New England,43.14606,-78.866537,1,2199300,21993,Rural,NULL,1,0,0,NA,0.4638,-2,0,0,0,0,0,NA,NULL,0.7037,NA
Culver-Stockton College,MO,Midwest,40.128993,-91.529374,1,246000,2460,Rural,NULL,1,0,0,1,0.464,22,0.0177,0.0221,0,0,0,5828,0.5,0.4007,0.478070175
Inter American University of Puerto Rico-Aguadilla,PR,US Outlying Areas,18.467886,-67.121671,1,393900,3939,Large City / Suburb,NULL,1,0,0,NA,0.464,20,0,0,0,0,0.054,5207,0.3958,0.8669,0.128360798
North Park University,IL,Midwest,41.975268,-87.709948,1,173500,1735,Large City / Suburb,NULL,1,0,0,1,0.4658,18,0.0169,0,0.0225,0,0,7788,0.5954,0.4347,0.481108312
College of St Joseph,VT,New England,43.600507,-73.000848,1,368500,3685,Town,NULL,1,0,0,1,0.4661,22,0,0.082,0,0,0,5325,0.5417,0.5527,NA
Ottawa University-Surprise,AZ,Southwest,33.628923,-112.368233,5,193722,1937,Large City / Suburb,NULL,0,0,0,1,0.4663,-2,0,0,0,0,0,5472,NULL,0.4764,NA
North Carolina Central University,NC,Southeast,35.974237,-78.898602,1,295000,2950,Large City / Suburb,NULL,1,1,0,NA,0.4664,18,0.0965,0.0029,0.0156,0,0.0039,8407,0.4585,0.6483,0.399265156
Jewish Theological Seminary of America,NY,New England,40.811892,-73.960582,1,274000,2740,Large City / Suburb,NULL,1,0,0,1,0.4676,24,0,0,0,0,0,11041,0.8158,0.0443,NA
University of St Francis,IL,Midwest,41.532225,-88.096057,1,166400,1664,Large City / Suburb,NULL,1,0,0,1,0.4678,17,0.0218,0.0097,0,0,0.0121,7825,0.6182,0.3577,0.603217158
Kansas Wesleyan University,KS,Midwest,38.813795,-97.607973,1,192900,1929,Town,NULL,1,0,0,1,0.4681,22,0,0.0159,0.0317,0,0.0317,5553,0.3741,0.4597,0.415662651
North Carolina State University at Raleigh,NC,Southeast,35.785111,-78.674517,1,297200,2972,Large City / Suburb,NULL,1,0,0,NA,0.4685,15,0.0398,0.0052,0.02,0.0012,0.0337,10964,0.8062,0.2115,0.657156911
Diman Regional Technical Institute,MA,New England,41.699857,-71.124742,1,551900,5519,Large City / Suburb,NULL,1,0,0,NA,0.4688,-2,0,0,0,0,0,NA,NULL,0.6393,NA
Huston-Tillotson University,TX,Southwest,30.264667,-97.721691,1,357700,3577,Large City / Suburb,NULL,1,1,0,1,0.4689,22,0.0288,0.1358,0.0123,0,0.0247,5757,0.233,0.6524,NA
University of Mobile,AL,Southeast,30.793247,-88.128934,1,102900,1029,Rural,NULL,1,0,0,1,0.4704,22,0.0168,0.101,0,0,0.0034,4863,0.5044,0.431,0.271812081
La Sierra University,CA,Far West,33.910704,-117.500054,1,121500,1215,Large City / Suburb,NULL,1,0,0,1,0.4709,19,0.0161,0.0342,0.004,0,0.0141,8000,0.4527,0.4932,0.296842105
Loyola Marymount University,CA,Far West,33.97085,-118.415744,1,1164900,11649,Large City / Suburb,NULL,1,0,0,1,0.4713,16,0.1324,0.0269,0.0037,0.0075,0.0262,11733,0.8358,0.1748,0.774951076
University of Maryland-College Park,MD,New England,38.988178,-76.944721,1,210300,2103,Large City / Suburb,NULL,1,0,0,NA,0.4716,15,0.1752,0,0.0204,0.0114,0.0875,13045,0.8618,0.1915,0.686831084
Clemson University,SC,Southeast,34.679381,-82.835114,1,342500,3425,Large City / Suburb,NULL,1,0,0,NA,0.4719,15,0.0571,0,0.0094,0.0019,0.0342,10218,0.8296,0.1721,0.650473186
Friends University,KS,Midwest,37.678459,-97.367048,1,191800,1918,Large City / Suburb,NULL,1,0,0,NA,0.4735,18,0.0072,0.0108,0.0144,0,0.0647,6792,0.3886,0.3641,0.204761905
University of California-Santa Cruz,CA,Far West,36.995584,-122.058801,1,132100,1321,Small City / Suburb,NULL,1,0,0,NA,0.4737,15,0.129,0,0.0365,0.0314,0.1288,14426,0.7447,0.3725,0.651471644
Signature Healthcare Brockton Hospital School of Nursing,MA,New England,42.08736,-70.991415,1,632200,6322,Large City / Suburb,NULL,1,0,0,NA,0.4737,-2,0,0,0,0,0,NA,NULL,0.4566,NA
Central Susquehanna Intermediate Unit LPN Career,PA,New England,40.96285,-76.898531,1,2151500,21515,Town,NULL,1,0,0,NA,0.4762,-2,0,0,0,0,0,NA,NULL,0.5,NA
Berklee College of Music,MA,New England,42.346646,-71.089405,1,212600,2126,Large City / Suburb,NULL,1,0,0,NA,0.4764,30,0,0,0,0,0.0042,9800,0.6357,0.1702,0.418128655
CUNY Queens College,NY,New England,40.735182,-73.816098,1,269000,2690,Large City / Suburb,NULL,1,0,0,NA,0.4765,18,0.1983,0,0.0086,0.007,0.0456,11170,0.5536,0.4629,0.440568475
Thomas University,GA,Southeast,30.815576,-83.963587,1,155500,1555,Town,NULL,1,0,0,NA,0.4783,19,0,0.1022,0,0,0,5347,0.1957,0.6029,0.361788618
Maine College of Health Professions,ME,New England,44.100458,-70.21732,1,630500,6305,Small City / Suburb,NULL,1,0,0,NA,0.4783,10,0,0,0,0,0,6245,1,0.4255,NA
Wesleyan College,GA,Southeast,32.876037,-83.715417,1,160000,1600,Midsize City / Suburb,NULL,1,0,1,1,0.4787,21,0.0244,0,0.0163,0,0,6291,0.5164,0.422,0.367346939
Georgetown College,KY,Southeast,38.207615,-84.553767,1,196400,1964,Town,NULL,1,0,0,1,0.4795,21,0.1081,0,0.0378,0,0.0108,6249,0.5847,0.3519,0.458598726
Yeshivath Zichron Moshe,NY,New England,41.73048,-74.621823,1,1182100,11821,Town,NULL,1,0,0,NA,0.48,24,0,0,0,0,0,3529,0.5294,0.488,NA
Southeastern University,FL,Southeast,28.029733,-81.918382,1,152100,1521,Midsize City / Suburb,NULL,1,0,0,1,0.4807,19,0,0.0295,0,0,0,8105,0.4217,0.3556,0.295719844
Gardner-Webb University,NC,Southeast,35.24732,-81.668141,1,292900,2929,Town,NULL,1,0,0,1,0.4814,17,0.0329,0,0.0121,0,0.0191,6934,0.5294,0.4533,0.573459716
United Technical Center,WV,Southeast,39.310658,-80.358395,1,2068000,20680,Town,NULL,1,0,0,NA,0.4815,-2,0,0,0,0,0,NA,NULL,0.8,NA
LaGrange College,GA,Southeast,33.038564,-85.043113,1,157800,1578,Town,NULL,1,0,0,1,0.4818,22,0.0812,0.0355,0.0152,0,0,6525,0.46,0.4589,0.383419689
Judson College,AL,Southeast,32.629253,-87.315206,1,102300,1023,Rural,NULL,1,0,1,1,0.482,21,0,0,0.0143,0,0,6076,0.3467,0.5302,NA
CUNY City College,NY,New England,40.819846,-73.948542,1,268800,2688,Large City / Suburb,NULL,1,0,0,NA,0.4827,16,0.1195,0.0542,0.0218,0.0123,0.0201,12469,0.5532,0.5476,0.43162199
Greenville University,IL,Midwest,38.894162,-89.40824,1,168400,1684,Town,NULL,1,0,0,1,0.4839,20,0.0042,0.0042,0.0209,0,0,5618,0.5878,0.4528,0.410358566
University of Montevallo,AL,Southeast,33.10625,-86.865099,1,100400,1004,Large City / Suburb,NULL,1,0,0,NA,0.4848,19,0.0451,0,0.0196,0,0,7710,0.4917,0.3986,0.391752577
Yeshiva Derech Chaim,NY,New England,40.636938,-73.97981,1,2265100,22651,Large City / Suburb,NULL,1,0,0,NA,0.4861,24,0,0,0,0,0,5845,0.1905,0.4643,NA
University of Georgia,GA,Southeast,33.956262,-83.374039,1,159800,1598,Midsize City / Suburb,NULL,1,0,0,NA,0.4863,15,0.0787,0.0023,0.0093,0.0067,0.0244,11177,0.8574,0.2181,0.698689956
The University of Tampa,FL,Southeast,27.948455,-82.46483,1,153800,1538,Large City / Suburb,NULL,1,0,0,NA,0.4869,18,0.1133,0.0051,0.007,0,0.0256,8978,0.6015,0.2274,0.478858351
University of Washington-Seattle Campus,WA,Far West,47.65538,-122.30514,3,379800,3798,Large City / Suburb,NULL,1,0,0,NA,0.4869,15,0.1422,0.0011,0.0463,0.0287,0.073,13086,0.8416,0.2161,0.720913462
University of Connecticut,CT,New England,41.809098,-72.249948,5,141700,1417,Large City / Suburb,NULL,1,0,0,NA,0.4877,15,0.1181,0.0236,0.0142,0.0059,0.0186,11874,0.8455,0.2194,0.696341463
University of Pittsburgh Medical Center-Shadyside School of Nursing,PA,New England,40.454751,-79.939494,1,657700,6577,Large City / Suburb,NULL,1,0,0,NA,0.4884,-2,0,0,0,0,0,NA,NULL,0.3156,NA
Concordia University-Ann Arbor,MI,Midwest,42.273157,-83.68268,2,384256,3842,Midsize City / Suburb,NULL,0,0,0,1,0.4885,22,0,0,0,0,0.0682,5213,0.3856,0.3321,0.354347826
Providence College,RI,New England,41.842742,-71.437446,1,340600,3406,Midsize City / Suburb,NULL,1,0,0,1,0.4897,18,0.0967,0.0142,0.0038,0.0019,0.0057,10636,0.8597,0.1405,0.76969697
Rockford University,IL,Midwest,42.270639,-89.019536,1,174800,1748,Midsize City / Suburb,NULL,1,0,0,NA,0.4903,20,0.0481,0,0.0037,0,0.0148,5729,0.381,0.4689,0.482517483
Kentucky Mountain Bible College,KY,Southeast,37.603443,-83.438765,1,3002100,30021,Rural,NULL,1,0,0,1,0.4906,24,0,0.0769,0,0,0,1027,0.3158,0.6506,NA
University of Pittsburgh-Bradford,PA,New England,41.943415,-78.673701,5,337903,3379,Town,NULL,0,0,0,NA,0.4913,22,0.0839,0.0302,0.0235,0,0.0638,7479,0.4198,0.4266,0.610687023
Dickinson College,PA,New England,40.202796,-77.197854,1,325300,3253,Small City / Suburb,NULL,1,0,0,NA,0.4914,21,0.2623,0,0.0321,0.0774,0.0226,9338,0.8436,0.1213,NA
Gods Bible School and College,OH,Midwest,39.1153,-84.505703,1,2220500,22205,Large City / Suburb,NULL,1,0,0,1,0.4915,24,0,0.2195,0,0,0,1236,0.3725,0.4533,NA
Nossi College of Art,TN,Southeast,36.24334,-86.738521,1,2578200,25782,Large City / Suburb,NULL,1,0,0,NA,0.4915,30,0,0,0,0,0,5000,0.9144,0.6838,0.394957983
Delaware State University,DE,New England,39.187173,-75.54053,1,142800,1428,Small City / Suburb,NULL,1,1,0,NA,0.4917,16,0.1289,0.0457,0.0163,0,0.0261,8272,0.4008,0.5119,0.357071214
Colorado School of Mines,CO,Rocky Mountains,39.751443,-105.223364,1,134800,1348,Large City / Suburb,NULL,1,0,0,NA,0.4919,16,0.0046,0,0.0164,0,0.0756,12065,0.8019,0.1606,0.722543353
The College of Idaho,ID,Rocky Mountains,43.652284,-116.677992,1,161700,1617,Midsize City / Suburb,NULL,1,0,0,NA,0.492,21,0.0435,0,0.0435,0,0,7029,0.695,0.3044,0.559322034
Lincoln University,PA,New England,39.807723,-75.926458,1,329000,3290,Large City / Suburb,NULL,1,1,0,NA,0.4927,19,0.0923,0,0.0038,0.0154,0.0577,8820,0.4743,0.6469,0.369747899
Pacific Union College,CA,Far West,38.570585,-122.440308,1,125800,1258,Rural,NULL,1,0,0,1,0.4944,22,0.0105,0,0.0132,0,0,6285,0.5498,0.4307,0.418103448
University of Minnesota-Rochester,MN,Midwest,44.022339,-92.463471,2,396903,3969,Midsize City / Suburb,NULL,0,0,0,NA,0.4954,26,0,0,0,0,0,6698,0.5857,0.3305,0.669783941
Oakland City University,IN,Midwest,38.340891,-87.35144,1,182400,1824,Town,NULL,1,0,0,1,0.497,22,0,0.264,0,0,0,5603,0.5728,0.1932,0.535947712
The College of New Jersey,NJ,New England,40.268651,-74.778791,1,264200,2642,Large City / Suburb,NULL,1,0,0,NA,0.498,18,0.0641,0,0.0308,0.0062,0.0197,10414,0.8577,0.1838,0.75
Lyon College,AR,Southeast,35.777619,-91.625354,1,108800,1088,Town,NULL,1,0,0,1,0.4986,21,0.1156,0,0.034,0,0.0476,6655,0.4906,0.3854,0.491525424
Syracuse University,NY,New England,43.040176,-76.136975,1,288200,2882,Midsize City / Suburb,NULL,1,0,0,NA,0.4986,15,0.1297,0.0021,0.0109,0.0035,0.0756,11808,0.8285,0.2015,0.743838686
Santa Clara University,CA,Far West,37.348362,-121.93784,2,132600,1326,Midsize City / Suburb,NULL,1,0,0,1,0.4991,17,0.1254,0.0092,0.0113,0.0035,0.0028,12700,0.9052,0.1055,0.782894737
St Olaf College,MN,Midwest,44.461529,-93.182039,1,238200,2382,Town,NULL,1,0,0,1,0.4991,21,0.1689,0.0132,0.0837,0.0338,0.0279,8726,0.8621,0.1852,0.802547771
University of Puerto Rico-Arecibo,PR,US Outlying Areas,18.469199,-66.74114,1,722800,7228,Small City / Suburb,NULL,1,0,0,NA,0.4995,22,0.0233,0,0,0,0.0467,6615,0.4638,0.8047,0.387631976
Simpson University,CA,Far West,40.61334,-122.332981,1,129100,1291,Small City / Suburb,NULL,1,0,0,1,0.5,20,0,0.1382,0,0,0,6463,0.5986,0.592,0.614035088
Carlos Albizu University-Miami,FL,Southeast,25.794178,-80.356315,2,1072401,10724,Large City / Suburb,NULL,0,0,0,NA,0.5,26,0,0,0,0,0,5755,1,0.5875,0.361111111
Midstate College,IL,Midwest,40.761916,-89.598859,1,456800,4568,Midsize City / Suburb,NULL,1,0,0,NA,0.5,22,0,0,0,0,0.0759,4360,0.4286,0.6308,0.299363057
CVPH Medical Center School of Radiologic Technology,NY,New England,44.699929,-73.469597,1,1161400,11614,Town,NULL,1,0,0,NA,0.5,-2,0,0,0,0,0,NA,NULL,0.25,NA
Citizens School of Nursing,PA,New England,40.561509,-79.766475,1,653400,6534,Large City / Suburb,NULL,1,0,0,NA,0.5,-2,0,0,0,0,0,NA,NULL,0.4426,NA
Faith Theological Seminary,MD,New England,39.371639,-76.605906,1,3667300,36673,Large City / Suburb,NULL,1,0,0,1,0.5,24,0,0,0,0,0,3800,NULL,0.4545,NA
Hussian College School of Art,PA,New England,39.962505,-75.164185,7,746900,7469,Large City / Suburb,NULL,1,0,0,NA,0.5,30,0,0,0,0,0,NA,0.6429,0.8654,0.358085809
The Workforce Institute's City College,PA,New England,40.017493,-75.135042,1,3109100,31091,Large City / Suburb,NULL,1,0,0,NA,0.5,11,0,0,0,0,0,3046,NULL,0.6957,NA
Holy Family College,WI,Midwest,44.071038,-87.742961,1,385000,3850,Town,NULL,1,0,0,1,0.5,20,0,0.0217,0,0,0.0217,5217,0.38,0.4515,NA
Rabbi Jacob Joseph School,NJ,New England,40.501001,-74.397954,1,3077500,30775,Large City / Suburb,NULL,1,0,0,NA,0.5,24,0,0,0,0,0,2917,0.1034,0.2558,NA
Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,NY,New England,43.32149,-73.594331,1,2158200,21582,Small City / Suburb,NULL,1,0,0,NA,0.5,-2,0,0,0,0,0,NA,NULL,0.6571,NA
Texas County Technical College,MO,Midwest,37.300967,-91.964963,1,3579300,35793,Rural,NULL,1,0,0,NA,0.5,10,0,0,0,0,0,4431,NULL,0.7321,NA
Chamberlain University-Michigan,MI,Midwest,42.556474,-83.150516,15,638516,6385,Small City / Suburb,NULL,0,0,0,NA,0.5,26,0,0,0,0,0,6465,NULL,0.4862,0.44371808
Academy of Interactive Entertainment,LA,Southeast,30.220037,-92.043315,1,4248400,42484,Midsize City / Suburb,NULL,1,0,0,NA,0.5,-2,0,0,0,0,0.7273,4802,NULL,0.6393,NA
Stanbridge University-Los Angeles,CA,Far West,34.080319,-118.14879,2,3889301,38893,Large City / Suburb,NULL,0,0,0,NA,0.5,-2,0,0,0,0,0,6250,NULL,NA,NA
Minot State University,ND,Midwest,48.246961,-101.29861,1,299400,2994,Town,NULL,1,0,0,NA,0.501,19,0.0037,0.0368,0.0074,0,0.0239,7010,0.4602,0.2148,0.274774775
Whitman College,WA,Far West,46.069815,-118.331546,1,380300,3803,Small City / Suburb,NULL,1,0,0,NA,0.5015,21,0.2473,0.0399,0.109,0.016,0.008,9486,0.874,0.1126,NA
Florida Southern College,FL,Southeast,28.032443,-81.948203,1,148800,1488,Midsize City / Suburb,NULL,1,0,0,1,0.5023,19,0.0638,0,0.0071,0,0.0213,8394,0.6418,0.2652,0.578947368
University of Pittsburgh-Titusville,PA,New England,41.628697,-79.664156,5,337901,3379,Town,NULL,0,0,0,NA,0.503,4,0.0247,0.0247,0,0,0,6258,NULL,0.6203,0.610687023
York College,NE,Midwest,40.869526,-97.579352,1,256700,2567,Town,NULL,1,0,0,1,0.5033,22,0,0.1458,0,0,0,5187,0.5059,0.4707,0.246575342
University of Charleston,WV,Southeast,38.333367,-81.616244,1,381800,3818,Small City / Suburb,NULL,1,0,0,NA,0.5042,17,0.0277,0.0298,0.0021,0,0,6531,0.4667,0.3535,0.411764706
Thomas More College of Liberal Arts,NH,New England,42.80683,-71.48437,1,3043100,30431,Midsize City / Suburb,NULL,1,0,0,1,0.5045,21,0,1,0,0,0,5888,0.3043,0.4778,NA
Upper Iowa University,IA,Midwest,42.838283,-91.799543,1,189300,1893,Rural,NULL,1,0,0,NA,0.5047,18,0.1069,0.0713,0.0032,0,0.004,5915,0.4308,0.3681,0.334932054
Randall University,OK,Southwest,35.300757,-97.491107,1,1026600,10266,Large City / Suburb,NULL,1,0,0,1,0.505,21,0,0.6,0,0,0,4047,0.2264,0.6645,NA
University of California-Riverside,CA,Far West,33.97246,-117.32741,1,131600,1316,Large City / Suburb,NULL,1,0,0,NA,0.5057,15,0.1977,0.0171,0.0164,0.0132,0.0303,13408,0.7453,0.5386,0.637870577
California State University-Northridge,CA,Far West,34.240126,-118.529319,1,115300,1153,Large City / Suburb,NULL,1,0,0,NA,0.5063,18,0.1056,0.0341,0.0059,0.021,0.0309,10090,0.5394,0.5785,0.514041746
SUNY Oneonta,NY,New England,42.468861,-75.063632,1,284700,2847,Town,NULL,1,0,0,NA,0.5066,19,0.0749,0,0.0296,0.0027,0.011,6879,0.7587,0.3271,0.668443497
Florida Polytechnic University,FL,Southeast,28.150149,-81.845995,1,4263400,42634,Rural,NULL,1,0,0,NA,0.5066,22,0,0,0,0,0.3756,9082,NULL,0.2953,NA
Pratt Institute-Main,NY,New England,40.691297,-73.96431,2,279800,2798,Large City / Suburb,NULL,1,0,0,NA,0.507,30,0,0,0,0,0,10725,0.7215,0.2178,0.60944206
Clarks Summit University,PA,New England,41.495062,-75.685472,1,267000,2670,Large City / Suburb,NULL,1,0,0,1,0.5071,24,0,0.0641,0,0,0,4325,0.573,0.5924,0.352517986
Beacon College,FL,Southeast,28.811281,-81.87415,1,3373300,33733,Midsize City / Suburb,NULL,1,0,0,NA,0.5075,22,0,0.0517,0,0,0.2241,5107,0.5641,0.3245,NA
Walla Walla University,WA,Far West,46.048088,-118.389555,1,379900,3799,Small City / Suburb,NULL,1,0,0,1,0.5077,20,0.0029,0.0116,0.0087,0,0.0174,5385,0.5682,0.3062,0.359116022
University of La Verne,CA,Far West,34.100855,-117.773262,1,121600,1216,Large City / Suburb,NULL,1,0,0,NA,0.5089,17,0.0874,0.1213,0.0094,0,0.013,9264,0.6912,0.4501,0.531077891
Mount Holyoke College,MA,New England,42.256838,-72.575511,1,219200,2192,Large City / Suburb,NULL,1,0,1,NA,0.5091,21,0.2401,0,0.0466,0.0573,0.0789,10739,0.8266,0.2081,0.73015873
University of South Carolina Aiken,SC,Southeast,33.572704,-81.767612,1,344900,3449,Large City / Suburb,NULL,1,0,0,NA,0.5095,22,0.0688,0.0037,0.0242,0,0,6920,0.3996,0.4183,0.329710145
Northland College,WI,Midwest,46.579087,-90.87476,1,387500,3875,Town,NULL,1,0,0,1,0.5096,22,0.0254,0.0085,0.0847,0.0085,0,6081,0.5385,0.3685,0.468253968
Texas A&M University-Texarkana,TX,Southwest,33.490482,-94.103617,1,3170300,31703,Rural,NULL,1,0,0,NA,0.5109,19,0.0331,0.0937,0,0,0.0193,8315,0.2814,0.5113,0.346153846
Southern Methodist University,TX,Southwest,32.843612,-96.783365,1,361300,3613,Large City / Suburb,NULL,1,0,0,1,0.5123,16,0.1148,0.022,0.0163,0.0016,0.0241,12829,0.7796,0.1248,0.676136364
Virginia Military Institute,VA,Southeast,37.7896,-79.437067,1,375300,3753,Town,NULL,1,0,0,NA,0.513,21,0.2763,0,0.0585,0,0.0515,8081,0.7792,0.1521,0.6875
Bryan College-Dayton,TN,Southeast,35.497209,-84.999552,1,353600,3536,Town,NULL,1,0,0,1,0.5133,20,0.0096,0.024,0,0,0,5792,0.4974,0.3202,NA
St. Thomas University,FL,Southeast,25.922071,-80.253273,1,146800,1468,Large City / Suburb,NULL,1,0,0,1,0.515,18,0.0296,0.0178,0.0355,0,0.0414,10159,0.3971,0.1679,0.44
Blackburn College,IL,Midwest,39.287896,-89.870241,1,163900,1639,Town,NULL,1,0,0,1,0.5155,21,0,0,0.0244,0,0.0407,6580,0.5185,0.6011,0.385135135
Hallmark University,TX,Southwest,29.538442,-98.568618,1,1050900,10509,Large City / Suburb,NULL,1,0,0,NA,0.5155,23,0,0,0,0,0.2483,4517,0.4905,0.5397,0.482832618
Belhaven University,MS,Southeast,32.318415,-90.169228,1,239700,2397,Midsize City / Suburb,NULL,1,0,0,1,0.5161,18,0.0729,0.0308,0.013,0,0.0194,4870,0.47,0.4868,0.321766562
Catawba College,NC,Southeast,35.691443,-80.482751,1,291400,2914,Midsize City / Suburb,NULL,1,0,0,NA,0.5162,22,0.0353,0,0,0,0.0128,6957,0.4628,0.4047,0.46
University of Wisconsin-Madison,WI,Midwest,43.075409,-89.404098,1,389500,3895,Large City / Suburb,NULL,1,0,0,NA,0.5173,15,0.0944,0.001,0.0192,0.0379,0.0383,12350,0.8722,0.1412,0.740252898
Tuskegee University,AL,Southeast,32.4309,-85.708492,1,105000,1050,Town,NULL,1,1,0,NA,0.5182,19,0.052,0,0.026,0,0.0355,4810,0.4242,0.5256,0.448421053
Clark Atlanta University,GA,Southeast,33.747628,-84.412584,1,155900,1559,Large City / Suburb,NULL,1,1,0,1,0.5185,16,0.0487,0,0.0122,0,0.0389,7467,0.4471,0.6914,0.36637931
University of Minnesota-Twin Cities,MN,Midwest,44.972851,-93.235464,2,396900,3969,Large City / Suburb,NULL,1,0,0,NA,0.5187,15,0.1062,0,0.028,0.0035,0.0567,11927,0.8019,0.186,0.669783941
FIDM-Fashion Institute of Design & Merchandising-Los Angeles,CA,Far West,34.044209,-118.25993,4,1111200,11112,Large City / Suburb,NULL,1,0,0,NA,0.5193,30,0,0,0,0,0,2678,0.6617,0.2915,0.675324675
Washington Adventist University,MD,New England,38.986349,-77.000608,1,206700,2067,Large City / Suburb,NULL,1,0,0,1,0.5194,20,0.0204,0.102,0.0068,0,0.0272,5463,0.3664,0.4593,NA
Moore College of Art and Design,PA,New England,39.957078,-75.172105,1,330000,3300,Large City / Suburb,NULL,1,0,1,NA,0.5195,30,0,0,0,0,0,6390,0.5905,0.4611,0.483870968
Ohio State University-Main Campus,OH,Midwest,39.999324,-83.014853,6,309000,3090,Large City / Suburb,NULL,1,0,0,NA,0.5197,15,0.0918,0.0011,0.0166,0.0016,0.0071,12390,0.8351,0.2033,0.505927587
Lakeland University,WI,Midwest,43.841573,-87.883414,1,385400,3854,Rural,NULL,1,0,0,1,0.5198,18,0.0288,0,0.0022,0,0.1084,6796,0.48,0.4009,0.402985075
Charleston Southern University,SC,Southeast,32.983047,-80.072587,1,341900,3419,Midsize City / Suburb,NULL,1,0,0,1,0.5205,19,0.052,0.0019,0,0,0.0167,5984,0.4205,0.4809,0.357452967
Geisinger-Lewistown Hospital School of Nursing,PA,New England,40.619424,-77.567654,1,4175900,41759,Town,NULL,1,0,0,NA,0.5205,-2,0,0,0,0,0,NA,NULL,0.4348,NA
Midland University,NE,Midwest,41.43674,-96.488008,1,255300,2553,Town,NULL,1,0,0,1,0.5207,20,0.0146,0.0049,0,0,0,6006,0.4423,0.2811,0.401273885
SUNY at Albany,NY,New England,42.685489,-73.824662,1,283500,2835,Small City / Suburb,NULL,1,0,0,NA,0.5208,15,0.1954,0,0.0284,0.0072,0.0793,9678,0.6362,0.4141,0.574240479
Texas A & M International University,TX,Southwest,27.571172,-99.436043,1,965100,9651,Large City / Suburb,NULL,1,0,0,NA,0.5208,18,0.0385,0,0.0084,0,0,8447,0.4587,0.5264,0.435275081
College of Saint Mary,NE,Midwest,41.240028,-96.021425,1,254000,2540,Large City / Suburb,NULL,1,0,1,1,0.521,19,0,0.0798,0,0,0,6610,0.6044,0.3798,0.540983607
MDT College of Health Sciences,OH,Midwest,41.544523,-81.451979,1,3468500,34685,Large City / Suburb,NULL,1,0,0,NA,0.5211,-2,0,0,0,0,0,NA,NULL,0.8457,0.466463415
Faulkner University,AL,Southeast,32.384181,-86.21641,1,100300,1003,Midsize City / Suburb,NULL,1,0,0,1,0.5227,19,0.0036,0.0344,0,0,0.0145,5743,0.2794,0.4888,0.293882979
